,Year,YearBuilt,Distance,Lattitude,Longtitude,Propertycount,Landsize,BuildingArea,Rooms,Bathroom,Car,Type_h,Type_t,Type_u,LogPrice
7137,2017,1950.0,14.0,-37.68333,144.92196,4294.0,803.0,103.0,2,1.0,1.0,1,0,0,13.554145793829866
7138,2018,1980.0,9.0,-37.74127,145.08848,2698.0,585.0,215.0,4,2.0,2.0,1,0,0,13.955272500339433
7139,2016,1880.0,2.0,-37.7958,144.944,6821.0,310.0,276.0,4,3.0,4.0,1,0,0,14.887094174244465
7140,2017,1965.0,12.0,-37.6985,144.9778,5070.0,533.0,135.0,3,1.0,4.0,1,0,0,13.369223455335854
7141,2016,1925.0,13.0,-37.7905,144.8359,3755.0,463.0,107.0,3,1.0,3.0,1,0,0,13.687677186454389
7142,2017,1890.0,5.0,-37.8169,145.021,11308.0,249.0,171.0,3,2.0,0.0,1,0,0,14.695137305466838
7143,2017,2000.0,18.0,-37.6619,145.0738,10529.0,300.0,136.0,3,2.0,1.0,1,0,0,13.399995114002609
7144,2017,1930.0,7.0,-37.74892,144.95759,11204.0,426.0,165.0,4,2.0,2.0,1,0,0,14.151982794585487
7145,2017,2009.0,8.0,-37.81167,145.08595,5682.0,613.0,340.0,4,4.0,2.0,1,0,0,14.930652148583594
7146,2016,2007.0,14.0,-37.7862,145.1235,9028.0,0.0,119.0,3,2.0,2.0,0,0,1,13.458835614025542
7147,2017,2001.0,14.0,-37.8605,145.12853,13366.0,297.0,135.0,3,2.0,2.0,0,1,0,13.82645049800261
7148,2017,1885.0,3.0,-37.84962,144.95856,2019.0,138.0,155.0,3,2.0,0.0,1,0,0,14.375126345899696
7149,2018,1997.0,20.0,-37.65263,145.0977,7969.0,600.0,151.0,3,2.0,2.0,1,0,0,13.38779984090879
7150,2017,1940.0,15.0,-37.95326,145.01779,4497.0,604.0,166.0,4,2.0,2.0,0,1,0,14.648419680899378
7151,2016,1890.0,2.0,-37.801,144.9656,6786.0,132.0,195.0,4,2.0,0.0,1,0,0,14.30415192059438
7152,2016,1940.0,9.0,-37.796,145.0696,7809.0,949.0,175.0,3,2.0,3.0,1,0,0,14.557447902693651
7153,2016,1920.0,6.0,-37.7565,144.9906,8870.0,359.0,128.0,3,2.0,1.0,1,0,0,14.137594057133388
7154,2016,1970.0,15.0,-37.7137,145.0778,2329.0,583.0,124.0,3,1.0,0.0,1,0,0,13.399995114002609
7155,2017,1890.0,4.0,-37.7738,144.9733,5533.0,137.0,67.0,2,1.0,0.0,1,0,0,13.830399170458024
7156,2018,2000.0,10.0,-37.91852,144.99742,10579.0,624.0,438.0,5,2.0,2.0,1,0,0,15.150511624696614
7157,2016,1925.0,9.0,-37.7423,145.0105,14577.0,266.0,100.0,2,1.0,1.0,1,0,0,13.579788224443204
7158,2016,2015.0,8.0,-37.8424,144.8653,5498.0,224.0,132.0,3,2.0,2.0,0,1,0,13.554145793829866
7159,2016,1915.0,6.0,-37.7943,144.8875,7570.0,319.0,130.0,4,2.0,1.0,1,0,0,14.018451401960965
7160,2017,1970.0,11.0,-37.90552,145.03087,3578.0,126.0,75.45,2,1.0,1.0,1,0,0,13.45166712454693
7161,2016,2008.0,2.0,-37.8016,144.9508,6821.0,584.0,120.0,2,2.0,1.0,1,0,0,13.805460222110773
7162,2017,2001.0,2.0,-37.8319,144.9682,5943.0,0.0,150.0,3,2.0,2.0,0,0,1,13.473020249017498
7163,2018,2010.0,18.0,-37.71082,144.74641,4242.0,704.0,266.0,4,2.0,3.0,1,0,0,13.62918097977278
7164,2016,2012.0,11.0,-37.6983,144.9998,21650.0,133.0,65.0,2,1.0,1.0,0,0,1,12.873902018105829
7165,2018,1970.0,11.0,-37.71283,144.91446,8870.0,600.0,154.0,4,2.0,2.0,1,0,0,13.683691983343426
7166,2016,2001.0,10.0,-37.7231,144.9482,7485.0,148.0,141.0,4,2.0,2.0,0,1,0,13.407542319637992
7167,2018,1915.0,5.0,-37.85391,145.00733,7717.0,281.0,145.0,3,1.0,1.0,1,0,0,14.313858660219152
7168,2017,1999.0,10.0,-37.7174,144.941,7485.0,540.0,146.0,3,2.0,2.0,1,0,0,13.527828485512494
7169,2016,2005.0,14.0,-37.9373,145.0027,5454.0,0.0,104.0,2,1.0,1.0,0,0,1,13.331002242515657
7170,2017,1995.0,5.0,-37.75697,144.95543,11918.0,240.0,109.0,2,1.0,1.0,1,0,0,13.732128949025222
7171,2016,2010.0,6.0,-37.7982,145.0281,10331.0,641.0,230.0,4,3.0,2.0,1,0,0,14.375126345899696
7172,2016,1950.0,10.0,-37.7504,145.0335,790.0,609.0,93.0,3,1.0,2.0,1,0,0,13.345506928718539
7173,2016,1970.0,13.0,-37.8967,145.0858,3145.0,0.0,76.0,2,1.0,1.0,0,0,1,13.1538620444637
7174,2016,1960.0,3.0,-37.8355,144.9884,14887.0,0.0,45.0,1,1.0,1.0,0,0,1,12.89921982609012
7175,2017,1940.0,8.0,-37.7493,144.9559,11204.0,423.0,140.0,3,2.0,2.0,1,0,0,13.99949739407729
7176,2017,1980.0,30.0,-37.69791,144.5807,4718.0,766.0,147.0,4,2.0,1.0,1,0,0,12.779873068457553
7177,2016,1930.0,14.0,-37.906,145.0547,10969.0,659.0,315.0,5,2.0,2.0,1,0,0,14.28551418721001
7178,2017,2012.0,20.0,-37.97459,145.06937,6162.0,163.0,154.0,3,2.0,2.0,0,1,0,13.641157170819497
7179,2018,1990.0,18.0,-37.87401,144.69803,13830.0,552.0,112.0,3,1.0,1.0,1,0,0,13.132313708257497
7180,2016,1920.0,2.0,-37.7985,144.9883,4553.0,282.0,112.0,2,1.0,1.0,1,0,0,14.050582680143757
7181,2016,1994.0,8.0,-37.7517,144.963,11204.0,107.0,110.0,3,2.0,1.0,1,0,0,13.545013310266594
7182,2016,1976.0,3.0,-37.8127,144.9627,17496.0,0.0,64.0,1,1.0,0.0,0,0,1,12.863592648446968
7183,2017,1968.0,13.0,-37.80265,145.16099,2867.0,568.0,137.0,3,2.0,1.0,1,0,0,13.845069360205818
7184,2017,2012.0,16.0,-37.78298,145.17682,4790.0,243.0,150.0,3,2.0,2.0,1,0,0,13.803437976730004
7185,2016,1990.0,6.0,-37.7665,145.0175,2970.0,185.0,107.0,3,1.0,1.0,0,1,0,13.64827463858836
7186,2016,2013.0,6.0,-37.8562,144.9844,13240.0,0.0,76.0,2,2.0,1.0,0,0,1,13.244581010128577
7187,2017,1921.0,5.0,-37.7723,144.9694,11918.0,506.0,196.8,3,1.0,2.0,1,0,0,14.31749723306306
7188,2017,2004.0,16.0,-37.66884,144.88636,1130.0,657.0,36.0,4,2.0,3.0,1,0,0,13.617059619240436
7189,2017,1945.0,6.0,-37.79429,144.87412,5058.0,323.0,130.0,4,2.0,1.0,1,0,0,14.059240742886873
7190,2016,1990.0,11.0,-37.7445,144.8834,2291.0,374.0,180.0,3,2.0,2.0,0,1,0,13.641157170819497
7191,2018,1980.0,22.0,-37.98722,145.13573,3940.0,556.0,140.0,4,2.0,2.0,1,0,0,13.691646570741888
7192,2017,1910.0,8.0,-37.75126,144.89558,9264.0,276.0,149.0,3,2.0,1.0,1,0,0,14.093142294562554
7193,2016,1960.0,10.0,-37.8058,145.0627,5682.0,981.0,260.0,5,2.0,2.0,1,0,0,14.71159858252091
7194,2016,1970.0,4.0,-37.7833,144.9255,3593.0,0.0,60.0,2,1.0,1.0,0,0,1,12.80765263256463
7195,2017,2001.0,10.0,-37.91503,145.00888,6938.0,345.0,239.0,4,3.0,2.0,0,1,0,14.364209834158347
7196,2017,1971.0,18.0,-37.87498,144.69617,13830.0,557.0,136.0,3,2.0,1.0,1,0,0,13.22762388806182
7197,2016,1920.0,4.0,-37.7729,144.9724,5533.0,213.0,116.0,3,1.0,1.0,1,0,0,13.623138665316818
7198,2016,1920.0,8.0,-37.7448,144.9478,11204.0,462.0,72.0,3,1.0,2.0,1,0,0,13.42984807715229
7199,2017,1987.0,18.0,-37.8707,144.6813,13830.0,933.0,217.0,4,2.0,2.0,1,0,0,13.448785278172041
7200,2018,1915.0,7.0,-37.75801,144.98758,8870.0,177.0,90.0,2,1.0,1.0,1,0,0,13.713477832399123
7201,2016,1943.0,5.0,-37.7649,144.9641,11918.0,308.0,119.0,3,1.0,3.0,1,0,0,13.835313185260453
7202,2017,1960.0,13.0,-37.7119,144.9707,5070.0,616.0,95.0,3,1.0,4.0,1,0,0,13.37700559577791
7203,2016,2007.0,6.0,-37.7749,145.0242,2970.0,490.0,226.0,4,2.0,2.0,1,0,0,14.363631966473962
7204,2018,1970.0,22.0,-38.02357,145.10492,2824.0,556.0,146.0,3,1.0,2.0,1,0,0,13.815510557964274
7205,2016,2000.0,7.0,-37.8065,144.8866,2417.0,193.0,154.0,3,2.0,2.0,1,0,0,13.681979165339751
7206,2017,1890.0,8.0,-37.7549,144.9611,11204.0,233.0,180.0,3,1.0,1.0,1,0,0,14.130321297804308
7207,2016,1960.0,14.0,-37.7668,145.1086,5420.0,720.0,133.0,3,1.0,2.0,1,0,0,14.01436141670944
7208,2017,1970.0,32.0,-37.67815,144.58355,3600.0,590.0,163.0,4,2.0,2.0,1,0,0,12.911642346088676
7209,2017,1970.0,11.0,-37.7367,145.0797,3540.0,627.0,154.0,3,1.0,2.0,1,0,0,13.567049198665774
7210,2016,1985.0,6.0,-37.7667,144.9909,11364.0,190.0,102.0,2,1.0,1.0,1,0,0,13.696727021974308
7211,2018,1981.0,16.0,-37.67324,145.04212,8279.0,538.0,105.0,3,1.0,6.0,1,0,0,13.287877815881902
7212,2016,2000.0,12.0,-37.7062,144.9688,5070.0,195.0,91.0,3,2.0,1.0,0,0,1,12.953944725779365
7213,2017,2001.0,1.0,-37.8161,144.98494,3040.0,997.0,92.0,2,2.0,1.0,0,0,1,14.077874822431765
7214,2016,1960.0,11.0,-37.8294,144.8378,5132.0,540.0,116.0,3,1.0,3.0,1,0,0,13.473020249017498
7215,2018,1960.0,17.0,-37.81566,145.18819,6871.0,658.0,99.0,3,1.0,2.0,1,0,0,13.864300722133706
7216,2017,1910.0,11.0,-37.8962,145.0011,10579.0,569.0,229.0,4,2.0,4.0,1,0,0,14.845129975145433
7217,2017,2005.0,8.0,-37.76538,145.04964,5549.0,334.0,128.0,3,2.0,2.0,1,0,0,14.077874822431765
7218,2016,2010.0,5.0,-37.8235,145.029,11308.0,0.0,196.0,3,2.0,1.0,0,0,1,14.496078956317358
7219,2018,1930.0,5.0,-37.80786,144.88936,2417.0,203.0,103.0,2,1.0,0.0,1,0,0,13.972514306773938
7220,2017,1980.0,10.0,-37.79135,144.79948,6763.0,1143.0,100.0,3,1.0,2.0,1,0,0,13.541073712262515
7221,2016,1980.0,8.0,-37.7418,144.8977,9264.0,263.0,113.0,2,1.0,1.0,0,0,1,13.399995114002609
7222,2016,2005.0,5.0,-37.8448,145.0123,7217.0,565.0,331.0,3,4.0,2.0,1,0,0,15.250595083253597
7223,2016,2015.0,15.0,-37.9443,145.0448,2555.0,318.0,242.0,4,2.0,1.0,1,0,0,13.946538820370678
7224,2017,1960.0,4.0,-37.7851,144.922,3593.0,472.0,55.0,2,1.0,1.0,0,0,1,12.873902018105829
7225,2016,1965.0,12.0,-37.7168,144.9171,2651.0,780.0,179.0,4,2.0,2.0,1,0,0,13.732128949025222
7226,2018,1980.0,26.0,-37.59517,145.1041,5812.0,604.0,102.0,3,1.0,4.0,1,0,0,13.279367126213993
7227,2017,1960.0,12.0,-37.70602,145.05945,10175.0,612.0,101.0,3,1.0,1.0,1,0,0,13.500799813124575
7228,2016,2000.0,14.0,-37.9079,145.0685,10969.0,154.0,80.0,2,1.0,1.0,0,0,1,13.39239051461739
7229,2016,2014.0,6.0,-37.7831,145.0124,11364.0,0.0,43.0,1,1.0,1.0,0,0,1,12.89921982609012
7230,2016,1975.0,6.0,-37.8619,145.0185,4836.0,0.0,38.0,1,1.0,1.0,0,0,1,12.542544882151386
7231,2017,1970.0,10.0,-37.72285,144.86073,1119.0,650.0,178.0,5,3.0,4.0,1,0,0,13.547631112808673
7232,2016,1930.0,6.0,-37.7701,144.9886,11364.0,450.0,265.0,5,3.0,1.0,1,0,0,14.346138809026444
7233,2016,1910.0,8.0,-37.8337,145.0504,6482.0,362.0,130.0,3,1.0,2.0,1,0,0,14.166167429577444
7234,2017,1930.0,7.0,-37.74587,144.95445,11204.0,459.0,126.0,3,1.0,2.0,1,0,0,13.955272500339433
7235,2016,1920.0,13.0,-37.8264,145.1248,4605.0,755.0,95.0,3,1.0,1.0,1,0,0,13.972514306773938
7236,2017,1950.0,8.0,-37.7927,145.056,2671.0,422.0,120.0,3,2.0,2.0,1,0,0,14.153410346576672
7237,2017,1998.0,16.0,-37.77559,145.17933,4790.0,375.0,254.0,4,2.0,2.0,1,0,0,13.997832114758229
7238,2016,1950.0,14.0,-37.9207,145.0757,10969.0,610.0,167.0,4,2.0,2.0,1,0,0,14.042646130548022
7239,2016,1950.0,15.0,-37.939,145.0533,2555.0,374.0,137.0,3,2.0,1.0,1,0,0,13.493926933836812
7240,2017,1970.0,2.0,-37.79859,144.97336,6786.0,0.0,30.6,1,1.0,1.0,0,0,1,12.765688433465597
7241,2017,1920.0,10.0,-37.7306,144.9357,7485.0,587.0,95.0,2,1.0,1.0,1,0,0,13.81451005763069
7242,2017,1963.0,23.0,-37.96015,145.16618,11806.0,695.0,130.0,3,1.0,4.0,1,0,0,13.500799813124575
7243,2017,1960.0,11.0,-37.8318,144.8388,5132.0,555.0,130.0,3,2.0,3.0,1,0,0,13.610943392223
7244,2016,1890.0,4.0,-37.7893,144.933,5263.0,566.0,270.0,5,2.0,2.0,1,0,0,14.352003928478842
7245,2016,1930.0,8.0,-37.8621,144.8872,6380.0,466.0,160.0,4,2.0,2.0,1,0,0,14.406071149749119
7246,2016,2012.0,5.0,-37.7611,144.9622,11918.0,55.0,111.0,3,1.0,1.0,0,1,0,13.465953081794405
7247,2017,2005.0,10.0,-37.9059,144.992,10579.0,662.0,513.0,5,3.0,4.0,1,0,0,15.454507272639919
7248,2017,1880.0,5.0,-37.77081,144.96318,11918.0,278.0,174.0,4,2.0,1.0,1,0,0,14.304090572782945
7249,2016,1960.0,12.0,-37.7608,145.0862,4480.0,717.0,180.0,4,1.0,2.0,1,0,0,14.077874822431765
7250,2018,1992.0,15.0,-37.87912,144.66331,16166.0,454.0,113.0,3,1.0,2.0,1,0,0,13.124361380067002
7251,2018,2009.0,8.0,-37.72732,144.91582,3284.0,686.0,335.0,4,1.0,2.0,1,0,0,14.207552645740298
7252,2016,1970.0,11.0,-37.7115,145.0009,21650.0,602.0,162.0,3,1.0,2.0,1,0,0,13.572164299332545
7253,2017,1980.0,16.0,-37.77425,145.18109,4790.0,786.0,169.0,3,2.0,0.0,1,0,0,13.998665101062121
7254,2016,1970.0,5.0,-37.8474,145.0078,7217.0,0.0,62.0,2,1.0,1.0,0,0,1,13.017002861746503
7255,2017,2016.0,10.0,-37.7977,145.068,7809.0,710.0,594.0,4,2.0,7.0,1,0,0,14.978661367769956
7256,2016,1965.0,12.0,-37.7733,145.0901,4480.0,401.0,165.0,3,3.0,2.0,1,0,0,13.715690222682063
7257,2016,1920.0,3.0,-37.8152,144.9922,14949.0,544.0,241.0,4,3.0,1.0,1,0,0,14.914456124422504
7258,2017,2002.0,15.0,-37.8794,144.7412,15542.0,636.0,210.0,4,2.0,2.0,1,0,0,13.36138027787483
7259,2016,1985.0,10.0,-37.811,145.0958,5682.0,715.0,218.0,4,2.0,2.0,1,0,0,14.403297222866392
7260,2016,1970.0,15.0,-37.9364,145.0559,2555.0,695.0,165.0,3,1.0,4.0,1,0,0,13.636383892066839
7261,2017,1990.0,15.0,-37.90419,144.63761,16166.0,536.0,141.0,3,2.0,2.0,1,0,0,13.102160670086809
7262,2017,1950.0,9.0,-37.73765,145.05405,2947.0,622.0,85.0,2,1.0,1.0,1,0,0,13.541073712262515
7263,2016,1930.0,9.0,-37.8577,145.0576,10412.0,334.0,115.0,2,1.0,2.0,1,0,0,13.732128949025222
7264,2016,1960.0,8.0,-37.7545,144.8964,9264.0,0.0,72.0,2,1.0,1.0,0,0,1,13.038981768465277
7265,2017,1950.0,11.0,-37.9295,145.0144,6938.0,312.0,118.0,4,3.0,2.0,0,1,0,14.346138809026444
7266,2017,2004.0,12.0,-37.68155,145.04945,10175.0,520.0,261.0,4,2.0,2.0,1,0,0,13.687677186454389
7267,2018,1980.0,20.0,-37.64221,144.8926,4864.0,1134.0,324.0,4,2.0,2.0,1,0,0,13.710150042306449
7268,2017,1910.0,4.0,-37.83819,144.94686,8648.0,153.0,148.0,3,2.0,0.0,1,0,0,14.467835744003965
7269,2016,2005.0,12.0,-37.8593,145.1101,5678.0,499.0,220.0,4,2.0,2.0,1,0,0,14.038654109278484
7270,2016,1975.0,14.0,-37.687,144.9084,851.0,650.0,90.0,3,1.0,2.0,1,0,0,12.959844447906553
7271,2017,1950.0,12.0,-37.71445,144.98225,21650.0,491.0,0.0,3,1.0,1.0,1,0,0,13.38472764187182
7272,2016,1940.0,6.0,-37.7995,145.0418,10331.0,424.0,89.0,2,1.0,1.0,1,0,0,14.101441097377249
7273,2016,1970.0,12.0,-37.7724,145.1033,4480.0,723.0,159.0,4,2.0,2.0,1,0,0,14.018451401960965
7274,2017,2015.0,10.0,-37.84691,145.10029,5678.0,261.0,151.0,3,2.0,2.0,1,0,0,14.01436141670944
7275,2017,1990.0,20.0,-37.64692,145.05217,10926.0,566.0,98.0,3,1.0,1.0,1,0,0,13.221303325259232
7276,2016,1965.0,5.0,-37.8177,145.0424,11308.0,728.0,73.0,2,1.0,1.0,0,0,1,13.396200043034057
7277,2017,1971.0,17.0,-37.91212,145.1793,7392.0,752.0,162.0,4,2.0,2.0,1,0,0,13.961341006175813
7278,2016,1960.0,15.0,-37.9348,145.0836,3692.0,533.0,120.0,3,1.0,2.0,1,0,0,13.594863886848652
7279,2016,1965.0,14.0,-37.9087,145.0886,3224.0,604.0,183.0,4,1.0,2.0,1,0,0,13.981024996441848
7280,2017,2008.0,6.0,-37.7559,144.9378,7082.0,131.0,109.0,3,3.0,1.0,1,0,0,13.37700559577791
7281,2017,2000.0,8.0,-37.75403,144.8867,588.0,236.0,114.0,3,1.0,1.0,1,0,0,13.527828485512494
7282,2016,2000.0,4.0,-37.8424,144.9449,8648.0,0.0,100.0,2,1.0,1.0,0,0,1,13.507625778194974
7283,2016,1979.0,6.0,-37.8117,145.0449,10331.0,480.0,147.0,5,5.0,2.0,1,0,0,15.003353980360327
7284,2017,1950.0,8.0,-37.72208,144.93714,7485.0,546.0,103.0,3,1.0,1.0,1,0,0,13.795307850646754
7285,2016,1935.0,9.0,-37.8186,145.0706,3265.0,687.0,215.0,4,2.0,2.0,1,0,0,14.897315728316002
7286,2017,2010.0,3.0,-37.79561,144.93499,5263.0,2135.0,90.0,2,2.0,1.0,0,0,1,13.500799813124575
7287,2017,1950.0,9.0,-37.78341,144.85574,3589.0,304.0,74.0,2,1.0,1.0,1,0,0,13.287877815881902
7288,2017,1960.0,38.0,-38.15984,145.10884,7566.0,1471.0,180.0,4,2.0,2.0,1,0,0,14.459992566542939
7289,2017,1950.0,8.0,-37.7408,144.9558,11204.0,336.0,112.0,3,1.0,3.0,1,0,0,13.840203170554645
7290,2016,2012.0,7.0,-37.8042,144.892,2417.0,0.0,62.0,2,1.0,1.0,0,0,1,13.186276703147982
7291,2017,1910.0,8.0,-37.7503,144.9481,11204.0,453.0,187.0,4,2.0,1.0,1,0,0,14.22097566607244
7292,2016,1980.0,15.0,-37.7367,144.8246,1202.0,570.0,163.0,3,2.0,2.0,1,0,0,13.208541073645382
7293,2016,2004.0,3.0,-37.8209,145.0055,14949.0,153.0,125.0,2,2.0,2.0,0,1,0,14.17318500223609
7294,2016,2006.0,11.0,-37.7106,145.0225,21650.0,260.0,128.0,3,2.0,2.0,1,0,0,13.217673557208654
7295,2018,1995.0,10.0,-37.79663,144.79114,6763.0,393.0,392.0,4,2.0,2.0,1,0,0,13.235692062711331
7296,2016,1910.0,8.0,-37.868,145.0269,6923.0,270.0,139.0,3,1.0,0.0,1,0,0,14.151982794585487
7297,2018,1950.0,6.0,-37.84525,144.87405,5498.0,470.0,172.0,4,2.0,2.0,1,0,0,14.166167429577444
7298,2017,1890.0,2.0,-37.8348,144.9686,5943.0,100.0,84.0,2,1.0,0.0,1,0,0,13.955272500339433
7299,2017,1940.0,7.0,-37.8195,144.8766,6543.0,449.0,106.76,3,1.0,2.0,1,0,0,13.701221411562146
7300,2017,1975.0,13.0,-37.68329,144.89302,3285.0,551.0,221.0,5,2.0,3.0,1,0,0,13.445895102749807
7301,2017,2003.0,15.0,-37.89556,144.64268,16166.0,531.0,147.0,4,2.0,1.0,1,0,0,13.142166004700508
7302,2017,1960.0,14.0,-37.68988,144.91113,851.0,662.0,98.0,2,1.0,1.0,1,0,0,13.262994507144075
7303,2017,1965.0,12.0,-37.7617,145.1041,5420.0,730.0,205.0,4,2.0,2.0,1,0,0,14.34555040065407
7304,2016,1970.0,12.0,-37.7076,144.9481,2606.0,724.0,103.0,3,1.0,2.0,1,0,0,13.437903777984506
7305,2017,1910.0,7.0,-37.86133,145.04167,10412.0,647.0,0.0,4,2.0,2.0,1,0,0,14.805051751578022
7306,2016,2010.0,8.0,-37.7546,144.9713,11204.0,0.0,176.0,2,2.0,1.0,0,1,0,13.601078947252086
7307,2016,1960.0,6.0,-37.789,144.8932,7570.0,0.0,55.0,2,1.0,1.0,0,0,1,12.66349749256905
7308,2016,1910.0,4.0,-37.8393,144.9386,8648.0,152.0,71.0,2,1.0,0.0,1,0,0,13.911729415704817
7309,2017,2015.0,21.0,-37.5681,144.9086,15510.0,179.0,130.0,3,2.0,1.0,0,1,0,13.060487973686241
7310,2017,1960.0,15.0,-37.8485,145.1492,4048.0,536.0,150.0,3,2.0,2.0,1,0,0,13.785051350479566
7311,2017,1890.0,4.0,-37.833,144.9381,8648.0,162.0,160.0,4,2.0,1.0,1,0,0,14.328334184392938
7312,2016,1965.0,11.0,-37.7043,145.0277,21650.0,184.0,77.0,2,1.0,1.0,0,0,1,12.901716706288706
7313,2016,1950.0,10.0,-37.7377,145.0541,2947.0,620.0,85.0,2,1.0,3.0,1,0,0,13.38472764187182
7314,2018,1943.0,9.0,-37.89762,145.02297,5051.0,347.0,96.0,2,1.0,2.0,1,0,0,13.911729415704817
7315,2017,1960.0,8.0,-37.84237,145.09257,8920.0,1625.0,1.0,2,1.0,1.0,0,0,1,13.306017379432062
7316,2016,1900.0,4.0,-37.7856,144.9292,3593.0,294.0,140.0,3,1.0,0.0,1,0,0,13.937728190688523
7317,2017,1990.0,17.0,-37.87606,145.15951,15321.0,229.0,101.0,2,1.0,1.0,0,0,1,13.77468856344402
7318,2016,1980.0,11.0,-37.719,145.0014,21650.0,146.0,84.0,2,1.0,1.0,0,0,1,12.965709567358951
7319,2017,1975.0,20.0,-37.97761,145.07659,6162.0,685.0,241.0,5,3.0,2.0,1,0,0,13.955272500339433
7320,2017,2012.0,4.0,-37.84,144.939,8648.0,0.0,90.0,2,2.0,1.0,1,0,0,13.593616226050496
7321,2016,2006.0,4.0,-37.7966,144.9254,5263.0,0.0,59.0,2,1.0,1.0,0,0,1,12.959844447906553
7322,2016,1966.0,9.0,-37.8509,145.0856,10412.0,1485.0,295.0,4,2.0,2.0,1,0,0,14.897315728316002
7323,2018,1930.0,8.0,-37.84764,145.09273,8920.0,606.0,118.0,2,2.0,2.0,1,0,0,14.253765488895429
7324,2017,2016.0,22.0,-37.98665,145.12308,3940.0,544.0,292.0,5,3.0,2.0,1,0,0,14.23816049082654
7325,2017,1886.0,5.0,-37.77625,144.99572,11364.0,634.0,0.0,3,2.0,4.0,1,0,0,14.827111469642754
7326,2018,1995.0,16.0,-37.68286,145.12333,8524.0,920.0,151.0,4,2.0,4.0,1,0,0,13.742939865129438
7327,2016,1970.0,9.0,-37.783,145.0926,7809.0,517.0,247.0,4,2.0,1.0,1,0,0,14.143950622888223
7328,2017,1920.0,8.0,-37.8405,145.0924,8920.0,643.0,116.0,3,1.0,2.0,1,0,0,14.473030560881067
7329,2016,1930.0,5.0,-37.7661,144.9614,11918.0,82.0,114.0,1,1.0,1.0,0,1,0,13.345506928718539
7330,2017,2005.0,39.0,-38.05614,145.38464,2332.0,900.0,244.0,4,2.0,2.0,1,0,0,13.415032991367148
7331,2017,1910.0,3.0,-37.78459,144.92963,3593.0,231.0,203.0,4,2.0,0.0,1,0,0,14.28551418721001
7332,2017,1940.0,11.0,-37.9153,145.0142,6938.0,649.0,126.0,2,1.0,1.0,1,0,0,14.183619879528669
7333,2018,1980.0,15.0,-37.88318,144.66005,16166.0,514.0,151.0,3,1.0,2.0,1,0,0,13.105217218569358
7334,2016,1960.0,15.0,-37.9368,145.0568,2555.0,784.0,160.0,3,2.0,2.0,1,0,0,13.901688254205327
7335,2017,1910.0,7.0,-37.75014,144.96583,11204.0,502.0,111.0,3,1.0,2.0,1,0,0,13.805460222110773
7336,2016,1950.0,13.0,-37.7796,144.8455,3755.0,0.0,126.0,3,1.0,1.0,1,0,0,13.304684934198283
7337,2017,1970.0,2.0,-37.7936,144.9426,6821.0,0.0,64.0,2,1.0,1.0,0,0,1,13.495305293806933
7338,2017,2011.0,2.0,-37.79636,144.98394,5825.0,1730.0,60.0,1,1.0,1.0,0,0,1,13.208541073645382
7339,2016,2000.0,6.0,-37.8661,144.9772,13240.0,1409.0,63.0,1,1.0,1.0,0,0,1,12.971540487669746
7340,2017,2002.0,7.0,-37.8233,144.8825,6543.0,287.0,210.68,3,2.0,2.0,1,0,0,13.764217263576723
7341,2017,2002.0,41.0,-38.16404,145.18781,8743.0,230.0,102.0,3,1.0,2.0,0,0,1,13.010313873595706
7342,2017,2006.0,8.0,-37.75822,145.05056,5549.0,0.0,145.0,3,2.0,1.0,0,0,1,13.721199878493033
7343,2017,1995.0,18.0,-37.86376,144.67717,13830.0,690.0,171.0,4,2.0,2.0,1,0,0,13.399995114002609
7344,2016,1975.0,12.0,-37.8936,145.0709,4442.0,277.0,109.0,3,2.0,1.0,0,0,1,13.790192749979985
7345,2017,1950.0,23.0,-37.79486,145.28674,11925.0,396.0,120.0,3,1.0,1.0,1,0,0,13.403020834919145
7346,2017,1925.0,15.0,-37.95185,145.01859,4497.0,553.0,273.0,5,3.0,2.0,1,0,0,14.644062375530423
7347,2017,1996.0,3.0,-37.8118,144.95259,2230.0,17.0,90.0,2,1.0,1.0,0,0,1,13.415032991367148
7348,2017,1960.0,15.0,-37.7327,145.0804,1369.0,627.0,232.0,5,2.0,2.0,1,0,0,13.87377946608825
7349,2016,1960.0,11.0,-37.7089,145.0192,21650.0,750.0,92.0,2,1.0,1.0,1,0,0,13.42984807715229
7350,2017,1975.0,32.0,-37.56935,144.7241,14092.0,678.0,127.0,3,1.0,3.0,1,0,0,13.122363377404328
7351,2017,1970.0,14.0,-37.7818,145.1494,10999.0,651.0,154.0,4,2.0,2.0,1,0,0,14.052951413979308
7352,2017,2011.0,5.0,-37.7582,144.94,7082.0,5497.0,0.0,2,1.0,1.0,0,0,1,12.94919975839514
7353,2018,1999.0,6.0,-37.85736,145.03923,4675.0,614.0,281.0,4,2.0,4.0,1,0,0,14.674172177001793
7354,2016,1880.0,8.0,-37.8621,144.8999,6380.0,765.0,257.0,4,1.0,3.0,1,0,0,14.628660530918916
7355,2017,1960.0,18.0,-37.93474,145.11918,4734.0,785.0,97.0,2,1.0,2.0,1,0,0,13.769466619462868
7356,2017,1910.0,6.0,-37.7566,144.9965,8870.0,253.0,130.0,3,1.0,1.0,1,0,0,14.0623706358958
7357,2017,1995.0,32.0,-37.56284,144.71187,14092.0,650.0,161.0,4,2.0,2.0,1,0,0,13.199324418540456
